applied_scale,benchmark,component,normalized_max_abs_coefficient,payload_name,raw_max_abs_coefficient,raw_term_count,target_weight
2000.0,pglib_case14_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case14_ieee__storm_forced_islanding_BUS2_MG__from__storm_forced_islanding_BUS14_MG-BUS1_MG-BUS2_MG.json,1.0,12,2000.0
124088.79999999999,pglib_case14_ieee,max_customers_unserved_surrogate,5000.0,pglib_case14_ieee__storm_forced_islanding_BUS3_MG-BUS4_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,0.040293725138771594,24,5000.0
11428.57142857143,pglib_case14_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case14_ieee__storm_forced_islanding_BUS3_MG-BUS4_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,0.7,36,8000.0
2341.2874315136974,pglib_case14_ieee,islanded_reserve_margin,3500.0,pglib_case14_ieee__storm_forced_islanding_BUS3_MG-BUS4_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,1.4949040228423247,12,3500.0
2000.0,pglib_case14_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case14_ieee__storm_forced_islanding_BUS3_MG-BUS4_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,1.0,24,2000.0
244543.19999999998,pglib_case14_ieee,max_customers_unserved_surrogate,5000.0,pglib_case14_ieee__storm_forced_islanding_BUS3_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,0.0204462851553427,12,5000.0
11428.57142857143,pglib_case14_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case14_ieee__storm_forced_islanding_BUS3_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,0.7,18,8000.0
2341.2874315136974,pglib_case14_ieee,islanded_reserve_margin,3500.0,pglib_case14_ieee__storm_forced_islanding_BUS3_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,1.4949040228423247,6,3500.0
2000.0,pglib_case14_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case14_ieee__storm_forced_islanding_BUS3_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,1.0,12,2000.0
76582.0,pglib_case14_ieee,max_customers_unserved_surrogate,5000.0,pglib_case14_ieee__storm_forced_islanding_BUS4_MG-BUS9_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,0.06528949361468753,24,5000.0
11428.57142857143,pglib_case14_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case14_ieee__storm_forced_islanding_BUS4_MG-BUS9_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,0.7,36,8000.0
14826.263888569278,pglib_case14_ieee,islanded_reserve_margin,3500.0,pglib_case14_ieee__storm_forced_islanding_BUS4_MG-BUS9_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,0.23606756404075763,12,3500.0
2000.0,pglib_case14_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case14_ieee__storm_forced_islanding_BUS4_MG-BUS9_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,1.0,24,2000.0
124088.79999999999,pglib_case14_ieee,max_customers_unserved_surrogate,5000.0,pglib_case14_ieee__storm_forced_islanding_BUS4_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,0.040293725138771594,12,5000.0
11428.57142857143,pglib_case14_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case14_ieee__storm_forced_islanding_BUS4_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,0.7,18,8000.0
14826.263888569278,pglib_case14_ieee,islanded_reserve_margin,3500.0,pglib_case14_ieee__storm_forced_islanding_BUS4_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,0.23606756404075763,6,3500.0
2000.0,pglib_case14_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case14_ieee__storm_forced_islanding_BUS4_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,1.0,12,2000.0
76582.0,pglib_case14_ieee,max_customers_unserved_surrogate,5000.0,pglib_case14_ieee__storm_forced_islanding_BUS9_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,0.06528949361468753,12,5000.0
11428.57142857143,pglib_case14_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case14_ieee__storm_forced_islanding_BUS9_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,0.7,18,8000.0
35000.0,pglib_case14_ieee,islanded_reserve_margin,3500.0,pglib_case14_ieee__storm_forced_islanding_BUS9_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,0.1,6,3500.0
2000.0,pglib_case14_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case14_ieee__storm_forced_islanding_BUS9_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,1.0,12,2000.0
39424.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__demand_surge_BUS12_MG__from__demand_surge_BUS12_MG.json,0.1268262987012987,12,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__demand_surge_BUS12_MG__from__demand_surge_BUS12_MG.json,0.48999999999999994,18,8000.0
125000.00000000001,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__demand_surge_BUS12_MG__from__demand_surge_BUS12_MG.json,0.027999999999999997,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__demand_surge_BUS12_MG__from__demand_surge_BUS12_MG.json,1.0,12,2000.0
16628.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__demand_surge_BUS1_MG-BUS2_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,0.30069761847486165,24,5000.0
10109.824,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__demand_surge_BUS1_MG-BUS2_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,0.7913095223022675,36,8000.0
125000.00000000001,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__demand_surge_BUS1_MG-BUS2_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,0.027999999999999997,12,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__demand_surge_BUS1_MG-BUS2_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,24,2000.0
16628.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__demand_surge_BUS1_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,0.30069761847486165,12,5000.0
10109.824,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__demand_surge_BUS1_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,0.7913095223022675,18,8000.0
125000.00000000001,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__demand_surge_BUS1_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,0.027999999999999997,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__demand_surge_BUS1_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,12,2000.0
37312.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__demand_surge_BUS2_MG-BUS30_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,0.13400514579759862,24,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__demand_surge_BUS2_MG-BUS30_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,0.48999999999999994,36,8000.0
125000.00000000001,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__demand_surge_BUS2_MG-BUS30_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,0.027999999999999997,12,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__demand_surge_BUS2_MG-BUS30_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,24,2000.0
76384.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__demand_surge_BUS2_MG-BUS5_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,0.06545873481357352,24,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__demand_surge_BUS2_MG-BUS5_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,0.48999999999999994,36,8000.0
3204.786720021442,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__demand_surge_BUS2_MG-BUS5_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0921163577389583,12,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__demand_surge_BUS2_MG-BUS5_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,24,2000.0
76384.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__demand_surge_BUS2_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,0.06545873481357352,12,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__demand_surge_BUS2_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,0.48999999999999994,18,8000.0
125000.00000000001,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__demand_surge_BUS2_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,0.027999999999999997,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__demand_surge_BUS2_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,12,2000.0
76384.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__demand_surge_BUS2_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,0.06545873481357352,12,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__demand_surge_BUS2_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,0.48999999999999994,18,8000.0
125000.00000000001,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__demand_surge_BUS2_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,0.027999999999999997,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__demand_surge_BUS2_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,12,2000.0
37312.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__demand_surge_BUS30_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,0.13400514579759862,12,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__demand_surge_BUS30_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,0.48999999999999994,18,8000.0
125000.00000000001,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__demand_surge_BUS30_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,0.027999999999999997,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__demand_surge_BUS30_MG__from__demand_surge_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,12,2000.0
80256.00000000001,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,0.06230063795853269,24,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,0.48999999999999994,36,8000.0
3204.786720021442,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0921163577389583,12,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,24,2000.0
331584.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__demand_surge_BUS5_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,0.015079135302065238,12,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__demand_surge_BUS5_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,0.48999999999999994,18,8000.0
3204.786720021442,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__demand_surge_BUS5_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0921163577389583,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__demand_surge_BUS5_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,12,2000.0
80256.00000000001,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__demand_surge_BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,0.06230063795853269,12,5000.0
16326.5306122449,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__demand_surge_BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,0.48999999999999994,18,8000.0
125000.00000000001,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__demand_surge_BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,0.027999999999999997,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__demand_surge_BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,12,2000.0
25625.6,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__local_generator_failure_BUS12_MG__from__local_generator_failure_BUS12_MG.json,0.19511738261738262,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__local_generator_failure_BUS12_MG__from__local_generator_failure_BUS12_MG.json,0.7,18,8000.0
87500.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__local_generator_failure_BUS12_MG__from__local_generator_failure_BUS12_MG.json,0.04,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__local_generator_failure_BUS12_MG__from__local_generator_failure_BUS12_MG.json,1.0,12,2000.0
10808.2,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__local_generator_failure_BUS1_MG-BUS2_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.4626117207305564,24,5000.0
6571.3856000000005,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__local_generator_failure_BUS1_MG-BUS2_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,1.2173992650804115,36,8000.0
87500.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__local_generator_failure_BUS1_MG-BUS2_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.04,12,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__local_generator_failure_BUS1_MG-BUS2_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,24,2000.0
10808.2,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__local_generator_failure_BUS1_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.4626117207305564,12,5000.0
6571.3856000000005,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__local_generator_failure_BUS1_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,1.2173992650804115,18,8000.0
87500.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__local_generator_failure_BUS1_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.04,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__local_generator_failure_BUS1_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,12,2000.0
24252.8,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__local_generator_failure_BUS2_MG-BUS30_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.20616176276553635,24,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__local_generator_failure_BUS2_MG-BUS30_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.7,36,8000.0
87500.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__local_generator_failure_BUS2_MG-BUS30_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.04,12,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__local_generator_failure_BUS2_MG-BUS30_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,24,2000.0
49649.600000000006,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__local_generator_failure_BUS2_MG-BUS5_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.10070574586703618,24,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__local_generator_failure_BUS2_MG-BUS5_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7,36,8000.0
2432.0692978365632,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__local_generator_failure_BUS2_MG-BUS5_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,1.4391037307668042,12,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__local_generator_failure_BUS2_MG-BUS5_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,24,2000.0
49649.600000000006,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__local_generator_failure_BUS2_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.10070574586703618,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__local_generator_failure_BUS2_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.7,18,8000.0
87500.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__local_generator_failure_BUS2_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.04,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__local_generator_failure_BUS2_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,12,2000.0
49649.600000000006,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__local_generator_failure_BUS2_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.10070574586703618,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__local_generator_failure_BUS2_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7,18,8000.0
87500.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__local_generator_failure_BUS2_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.04,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__local_generator_failure_BUS2_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,12,2000.0
24252.8,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__local_generator_failure_BUS30_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.20616176276553635,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__local_generator_failure_BUS30_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.7,18,8000.0
87500.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__local_generator_failure_BUS30_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,0.04,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__local_generator_failure_BUS30_MG__from__local_generator_failure_BUS1_MG-BUS2_MG-BUS30_MG.json,1.0,12,2000.0
52166.399999999994,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__local_generator_failure_BUS5_MG-BUS7_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.09584713532081954,24,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__local_generator_failure_BUS5_MG-BUS7_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7,36,8000.0
2432.0692978365632,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__local_generator_failure_BUS5_MG-BUS7_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,1.4391037307668042,12,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__local_generator_failure_BUS5_MG-BUS7_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,24,2000.0
215529.6,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__local_generator_failure_BUS5_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.02319866969548498,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__local_generator_failure_BUS5_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7,18,8000.0
2432.0692978365632,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__local_generator_failure_BUS5_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,1.4391037307668042,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__local_generator_failure_BUS5_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,12,2000.0
52166.399999999994,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__local_generator_failure_BUS7_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.09584713532081954,12,5000.0
11428.57142857143,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__local_generator_failure_BUS7_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.7,18,8000.0
87500.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__local_generator_failure_BUS7_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,0.04,6,3500.0
2000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__local_generator_failure_BUS7_MG__from__local_generator_failure_BUS2_MG-BUS5_MG-BUS7_MG.json,1.0,12,2000.0
49280.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__normal_BUS12_MG__from__normal_BUS12_MG.json,0.10146103896103896,12,5000.0
22857.14285714286,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__normal_BUS12_MG__from__normal_BUS12_MG.json,0.35,18,8000.0
175000.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__normal_BUS12_MG__from__normal_BUS12_MG.json,0.02,6,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__normal_BUS12_MG__from__normal_BUS12_MG.json,0.2,12,2000.0
20785.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__normal_BUS1_MG-BUS2_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.24055809477988935,24,5000.0
12637.28,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__normal_BUS1_MG-BUS2_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.6330476178418141,36,8000.0
175000.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__normal_BUS1_MG-BUS2_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.02,12,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__normal_BUS1_MG-BUS2_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.2,24,2000.0
20785.0,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__normal_BUS1_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.24055809477988935,12,5000.0
12637.28,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__normal_BUS1_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.6330476178418141,18,8000.0
175000.0,pglib_case30_ieee,islanded_reserve_margin,3500.0,pglib_case30_ieee__normal_BUS1_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.02,6,3500.0
10000.0,pglib_case30_ieee,battery_reserve_holdback_high_stress,2000.0,pglib_case30_ieee__normal_BUS1_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.2,12,2000.0
46639.99999999999,pglib_case30_ieee,max_customers_unserved_surrogate,5000.0,pglib_case30_ieee__normal_BUS2_MG-BUS30_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.10720411663807891,24,5000.0
22857.14285714286,pglib_case30_ieee,critical_infra_outage_hours_proxy,8000.0,pglib_case30_ieee__normal_BUS2_MG-BUS30_MG__from__normal_BUS1_MG-BUS2_MG-BUS30_MG.json,0.35,36,8000.0
