actual_budget_valid,admission_status,budget,budget_id,coverage_repair_count,coverage_valid,critical_service_proxy,encoded_budget,encoded_budget_valid,encoded_upgrade_cost,estimated_recourse_score,global_sample_index,job_id,job_status,maximum_raw_one_hot_residual,minimum_pair_margin,native_qci_energy,one_hot_valid,payload_path,physical_asset_deduplication_valid,portfolio_signature,projection_rule,projection_solver,projection_solver_status,qci_effective_sum_constraint,qci_job_runtime_seconds,raw_coverage_valid,raw_one_hot_valid,raw_pairwise_actual_cost,raw_pairwise_budget_valid,raw_pairwise_encoded_cost,raw_pairwise_selected_asset_count,raw_sample_sum,rejection_reason,repeat_start,request_path,reserve_preparedness,response_path,retained,retained_rank,sample_index,selected_asset_count,selected_asset_keys,source,total_upgrade_cost,upgrade_utilization
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,10,True,1.0,5149457,True,2347711,8.70992017435531,60,6a5ab29308442f441bbb20b8,COMPLETED,482.3170166,14.9787626,-6.8101053,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,d40a443ee941f92c0136,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,66624.0,True,66624,1,10000.0000763,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,0,11,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::pv""]",QCi,2347708.989207162,0.45591388333139754
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,10,True,1.0,5149457,True,2809974,8.644730586254122,61,6a5ab29308442f441bbb20b8,COMPLETED,475.26416009999997,45.6570926,-6.6212125,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,4a75a8d9c4d3a0836715,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,66624.0,True,66624,1,9999.999518,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,1,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2809972.1532781716,0.5456831840503276
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,10,True,1.0,5149457,True,2520180,8.689365635460263,62,6a5ab29308442f441bbb20b8,COMPLETED,445.6421585,44.8340797,-6.2612286,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,1d933cdc2b885299a72d,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,66624.0,True,66624,1,10000.000652,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,2,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::bess""]",QCi,2520178.5532781715,0.4894066497149524
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,10,True,1.0,5149457,True,2654987,8.63818160174061,63,6a5ab29308442f441bbb20b8,COMPLETED,311.0320854,61.6034099,-6.1296654,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,766f66946eebe0a2904c,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,88832.0,True,88832,1,9999.9999541,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,3,11,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2654984.1514675813,0.5155852536423928
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,10,True,1.0,5149457,True,2514755,8.67753660909364,64,6a5ab29308442f441bbb20b8,COMPLETED,435.5316925,14.73948,-5.3473725,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,557e907c29422ca58a77,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,66624.0,True,66624,1,10000.0003082,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,4,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2514753.0478817527,0.4883530424554121
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,10,True,1.0,5149457,True,2514717,8.63647507568519,65,6a5ab29308442f441bbb20b8,COMPLETED,385.4884338,43.6700401,-4.5075121,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,20de7022dfd07d84fd82,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,66624.0,True,66624,1,9999.9998356,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,5,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2514715.0754084573,0.4883456683822883
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,10,True,1.0,5149457,True,2572198,8.68416154764776,66,6a5ab29308442f441bbb20b8,COMPLETED,446.5247498,19.23202520000001,-4.0803118,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,95202fb519a597723d97,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,66624.0,True,66624,1,9999.9999474,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,6,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::pv""]",QCi,2572196.989207162,0.4995083817602093
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,10,True,1.0,5149457,True,2449865,8.675227037614174,67,6a5ab29308442f441bbb20b8,COMPLETED,294.5949936,44.0693949,-4.0165434,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,92f6bf69fae3eadde767,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,88832.0,True,88832,1,9999.9993274,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,7,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2449861.7873965716,0.47575146930555623
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,10,True,1.0,5149457,True,2256784,8.723777819192344,68,6a5ab29308442f441bbb20b8,COMPLETED,322.4767457,58.3258133,-3.8191054,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,ff8aa89c35476501aee0,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,66624.0,True,66624,1,10000.000185500001,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,True,2,8,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",QCi,2256783.5688521145,0.43825660055990345
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,10,True,1.0,5149457,True,2779017,8.633859407820319,69,6a5ab29308442f441bbb20b8,COMPLETED,321.7639237,43.640323099999996,-3.5351381,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,ae72043c97fc43e841b1,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,66624.0,True,66624,1,9999.9995128,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,9,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",QCi,2779014.683810743,0.539671391197
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,11,True,1.0,5149457,True,2948034,8.606610809010375,70,6a5ab29308442f441bbb20b8,COMPLETED,401.6402436,50.35267640000001,-2.9094663,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,f370e39ceea8a5fa43d2,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,0.0,True,0,0,9999.9996789,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,10,11,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::pv""]",QCi,2948030.672437943,0.572493489708513
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,10,True,1.0,5149457,True,2408646,8.588887795833289,71,6a5ab29308442f441bbb20b8,COMPLETED,298.53891749999997,43.5771933,-2.803854,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,4030fc7c5ba81ed11dd5,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,66624.0,True,66624,1,10000.0008906,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,11,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::pv""]",QCi,2408643.3592192004,0.46774704723214255
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,11,True,1.0,5149457,True,2639413,8.68416154764776,72,6a5ab29308442f441bbb20b8,COMPLETED,307.6808929,58.9002991,-2.0843904,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,d5c52d12a0dd6e650c3a,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,0.0,True,0,0,9999.999828099999,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,12,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",QCi,2639411.6047811047,0.5125611393821375
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,11,True,1.0,5149457,True,2563848,8.6373319789577,73,6a5ab29308442f441bbb20b8,COMPLETED,227.7649534,45.069512800000005,-2.0336633,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,8435d0ea30940b1ce138,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,0.0,True,0,0,10000.0006313,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,13,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",QCi,2563845.046071162,0.49788647425548793
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,10,True,1.0,5149457,True,2622799,8.519849703126583,74,6a5ab29308442f441bbb20b8,COMPLETED,238.9926333,14.9994316,-1.9573228,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,b62e5965c0a99659920f,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,66624.0,True,66624,1,9999.9998558,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,14,11,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::bess""]",QCi,2622795.574793143,0.5093343856438385
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,11,True,1.0,5149457,True,2699308,8.461512051684126,75,6a5ab29308442f441bbb20b8,COMPLETED,204.26513820000002,58.644942699999994,-1.8916794,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,3e13000581a45b97bade,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,0.0,True,0,0,9999.9995457,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,15,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2699303.610722134,0.5241918811540567
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,11,True,1.0,5149457,True,2607175,8.67753660909364,76,6a5ab29308442f441bbb20b8,COMPLETED,217.34668729999999,29.1738512,-1.7958412,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,71b991818ad8e5d28492,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,0.0,True,0,0,9999.9996133,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,16,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2607173.144295924,0.5063005841855635
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,11,True,1.0,5149457,True,2389079,8.64861607889441,77,6a5ab29308442f441bbb20b8,COMPLETED,226.3757195,30.315932200000002,-1.7360016,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,594c1b8bcd77664f6568,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,0.0,True,0,0,10000.0000338,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,17,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::pv""]",QCi,2389077.0688167624,0.46394736699887057
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,11,True,1.0,5149457,True,2415302,8.67044143549641,78,6a5ab29308442f441bbb20b8,COMPLETED,202.7740253,58.2129914,-1.5772104,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,955e13f6f2a81d2d92ef,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,0.0,True,0,0,9999.9993626,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,18,11,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",QCi,2415299.9718226288,0.46903972963690965
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,11,True,1.0,5149457,True,2605266,8.667959918584438,79,6a5ab29308442f441bbb20b8,COMPLETED,207.302948,14.878808,-1.5019383,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,6d5fb51ab736183af98d,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,0.0,True,0,0,10000.0001235,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,19,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::bess""]",QCi,2605264.1287219813,0.5059298624701987
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,11,True,1.0,5149457,True,2763645,8.64393503711001,80,6a5ab29308442f441bbb20b8,COMPLETED,237.5745697,44.7305519,-1.4577196,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,29e627d931b59ae76920,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,0.0,True,0,0,10000.0000237,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,1.0,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,20,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",QCi,2763642.791597714,0.5366862430780415
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,11,True,1.0,5149457,True,2500551,8.705703698169788,81,6a5ab29308442f441bbb20b8,COMPLETED,184.6762695,42.8483072,-1.3887064,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,09084974290e36e862b3,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,0.0,True,0,0,9999.999924,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.0,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,21,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",QCi,2500549.3484970666,0.4855947518095468
True,projected_feasible,5149457.112497372,post_slsqp_catalog_step,11,True,1.0,5149457,True,2464282,8.662804137617954,82,6a5ab29308442f441bbb20b8,COMPLETED,269.041969,44.997374699999995,-1.3883142,True,results/phase3/sc_cmpo/budget_master_v2/qci_master_payloads/post_slsqp_catalog_step.json,True,4c560edc3ec59ad09e44,pairwise_preference_then_hard_feasible_binary_milp_projection,scipy.optimize.milp (HiGHS),0,10000,5791.399093708955,False,False,0.0,True,0,0,10000.0005389,,60,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/request.json,0.5,results/phase3/sc_cmpo/budget_master_v2/qci/post_slsqp_catalog_step/repeat_060/response.json,False,,22,11,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::bess""]",QCi,2464279.171822629,0.4785512565668323
