anchor_node,asset_key,benchmark,bess_reserve_target,bess_soc_target,cost_source_url,deduplication_rule,installed_capacity_kw,installed_cost,installed_energy_kwh,installed_fraction,installed_power_kw,method,public_cost_documented,selection_projected,selection_value,source_patch_ids,source_payload_ids,source_row,source_sha256,system_trace_id,technology,unit_cost_per_kw,unit_cost_per_kwh
17,pglib_case30_ieee::17::dispatchable_generation,pglib_case30_ieee,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,14800.0,16433920.000000002,0.0,1.0,14800.0,coordinated first-stage MILP + full-system projection reference,True,True,1.0,"[""pglib_case30_ieee__patch_07__10-17""]","[""pglib_case30_ieee__pglib_case30_ieee__patch_07__10-17.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-0a63adb42d5a9d91dfdf,dispatchable_generation,1110.4,
19,pglib_case30_ieee::19::dispatchable_generation,pglib_case30_ieee,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,12700.0,14102080.000000002,0.0,1.0,12700.0,coordinated first-stage MILP + full-system projection reference,True,True,1.0,"[""pglib_case30_ieee__patch_06__18-19"",""pglib_case30_ieee__patch_14__19-20""]","[""pglib_case30_ieee__pglib_case30_ieee__patch_06__18-19.json"",""pglib_case30_ieee__pglib_case30_ieee__patch_14__19-20.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-0a63adb42d5a9d91dfdf,dispatchable_generation,1110.4,
21,pglib_case30_ieee::21::dispatchable_generation,pglib_case30_ieee,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,23300.0,25872320.000000004,0.0,1.0,23300.0,coordinated first-stage MILP + full-system projection reference,True,True,1.0,"[""pglib_case30_ieee__patch_03__10-21""]","[""pglib_case30_ieee__pglib_case30_ieee__patch_03__10-21.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-0a63adb42d5a9d91dfdf,dispatchable_generation,1110.4,
24,pglib_case30_ieee::24::dispatchable_generation,pglib_case30_ieee,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,11900.0,13213760.000000002,0.0,1.0,11900.0,coordinated first-stage MILP + full-system projection reference,True,True,1.0,"[""pglib_case30_ieee__patch_08__23-24""]","[""pglib_case30_ieee__pglib_case30_ieee__patch_08__23-24.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-0a63adb42d5a9d91dfdf,dispatchable_generation,1110.4,
26,pglib_case30_ieee::26::dispatchable_generation,pglib_case30_ieee,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,3500.0,3886400.0000000005,0.0,1.0,3500.0,coordinated first-stage MILP + full-system projection reference,True,True,1.0,"[""pglib_case30_ieee__patch_12__25-26""]","[""pglib_case30_ieee__pglib_case30_ieee__patch_12__25-26.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-0a63adb42d5a9d91dfdf,dispatchable_generation,1110.4,
30,pglib_case30_ieee::30::dispatchable_generation,pglib_case30_ieee,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,13000.0,14435200.000000002,0.0,1.0,13000.0,coordinated first-stage MILP + full-system projection reference,True,True,1.0,"[""pglib_case30_ieee__patch_05__29-30""]","[""pglib_case30_ieee__pglib_case30_ieee__patch_05__29-30.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-0a63adb42d5a9d91dfdf,dispatchable_generation,1110.4,
4,pglib_case30_ieee::4::dispatchable_generation,pglib_case30_ieee,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,10000.0,11104000.0,0.0,1.0,10000.0,coordinated first-stage MILP + full-system projection reference,True,True,1.0,"[""pglib_case30_ieee__patch_13__3-4""]","[""pglib_case30_ieee__pglib_case30_ieee__patch_13__3-4.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-0a63adb42d5a9d91dfdf,dispatchable_generation,1110.4,
5,pglib_case30_ieee::5::dispatchable_generation,pglib_case30_ieee,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,117000.0,129916800.00000001,0.0,1.0,117000.0,coordinated first-stage MILP + full-system projection reference,True,True,1.0,"[""pglib_case30_ieee__patch_01__5-7""]","[""pglib_case30_ieee__pglib_case30_ieee__patch_01__5-7.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-0a63adb42d5a9d91dfdf,dispatchable_generation,1110.4,
8,pglib_case30_ieee::8::dispatchable_generation,pglib_case30_ieee,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,30000.0,33312000.000000004,0.0,1.0,30000.0,coordinated first-stage MILP + full-system projection reference,True,True,1.0,"[""pglib_case30_ieee__patch_02__6-8""]","[""pglib_case30_ieee__pglib_case30_ieee__patch_02__6-8.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-0a63adb42d5a9d91dfdf,dispatchable_generation,1110.4,
142,arpae_go_network_01o_020::142::dispatchable_generation,arpae_go_network_01o_020,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,87839.0,97536425.60000001,0.0,1.0,87839.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-00ddbd3cdf1418054683,dispatchable_generation,1110.4,
22,arpae_go_network_01o_020::22::dispatchable_generation,arpae_go_network_01o_020,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,118776.0,131888870.4,0.0,1.0,118776.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""arpae_go_network_01o_020__patch_02__21-22""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-00ddbd3cdf1418054683,dispatchable_generation,1110.4,
321,arpae_go_network_01o_020::321::dispatchable_generation,arpae_go_network_01o_020,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,120153.0,133417891.20000002,0.0,1.0,120153.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""arpae_go_network_01o_020__patch_01__320-321""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-00ddbd3cdf1418054683,dispatchable_generation,1110.4,
327,arpae_go_network_01o_020::327::dispatchable_generation,arpae_go_network_01o_020,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,96705.0,107381232.00000001,0.0,1.0,96705.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""arpae_go_network_01o_020__patch_06__326-327""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-00ddbd3cdf1418054683,dispatchable_generation,1110.4,
474,arpae_go_network_01o_020::474::dispatchable_generation,arpae_go_network_01o_020,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,100071.0,111118838.4,0.0,1.0,100071.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""arpae_go_network_01o_020__patch_04__228-474""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-00ddbd3cdf1418054683,dispatchable_generation,1110.4,
491,arpae_go_network_01o_020::491::dispatchable_generation,arpae_go_network_01o_020,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,95476.0,106016550.4,0.0,1.0,95476.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""arpae_go_network_01o_020__patch_07__263-491""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-00ddbd3cdf1418054683,dispatchable_generation,1110.4,
499,arpae_go_network_01o_020::499::dispatchable_generation,arpae_go_network_01o_020,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,119978.0,133223571.20000002,0.0,1.0,119978.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""arpae_go_network_01o_020__patch_05__485-499""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-00ddbd3cdf1418054683,dispatchable_generation,1110.4,
4,arpae_go_network_01o_020::4::dispatchable_generation,arpae_go_network_01o_020,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,105987.0,117687964.80000001,0.0,1.0,105987.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""arpae_go_network_01o_020__patch_03__3-4""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-00ddbd3cdf1418054683,dispatchable_generation,1110.4,
100,ieee123_opendss::100::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,120.0,133248.0,0.0,1.0,120.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""ieee123_opendss__patch_04__100-98-99""]","[""ieee123_opendss__ieee123_opendss__patch_04__100-98-99.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-b925cd2bed0119e701c7,dispatchable_generation,1110.4,
113,ieee123_opendss::113::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,80.0,88832.0,0.0,1.0,80.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""ieee123_opendss__patch_09__112-113-114""]","[""ieee123_opendss__ieee123_opendss__patch_09__112-113-114.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-b925cd2bed0119e701c7,dispatchable_generation,1110.4,
16,ieee123_opendss::16::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,80.0,88832.0,0.0,1.0,80.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""ieee123_opendss__patch_11__15-16-34""]","[""ieee123_opendss__ieee123_opendss__patch_11__15-16-34.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-b925cd2bed0119e701c7,dispatchable_generation,1110.4,
28,ieee123_opendss::28::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,120.0,133248.0,0.0,1.0,120.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""ieee123_opendss__patch_10__28-29-30""]","[""ieee123_opendss__ieee123_opendss__patch_10__28-29-30.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-b925cd2bed0119e701c7,dispatchable_generation,1110.4,
48,ieee123_opendss::48::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,455.0,505232.00000000006,0.0,1.0,455.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""ieee123_opendss__patch_02__47-48-49""]","[""ieee123_opendss__ieee123_opendss__patch_02__47-48-49.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-b925cd2bed0119e701c7,dispatchable_generation,1110.4,
65,ieee123_opendss::65::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,290.0,322016.0,0.0,1.0,290.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""ieee123_opendss__patch_03__64-65-66"",""ieee123_opendss__patch_07__63-64-65""]","[""ieee123_opendss__ieee123_opendss__patch_03__64-65-66.json"",""ieee123_opendss__ieee123_opendss__patch_07__63-64-65.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-b925cd2bed0119e701c7,dispatchable_generation,1110.4,
69,ieee123_opendss::69::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,100.0,111040.00000000001,0.0,1.0,100.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""ieee123_opendss__patch_08__69-70-71""]","[""ieee123_opendss__ieee123_opendss__patch_08__69-70-71.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-b925cd2bed0119e701c7,dispatchable_generation,1110.4,
6,ieee123_opendss::6::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,60.0,66624.0,0.0,1.0,60.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""ieee123_opendss__patch_06__3-5-6""]","[""ieee123_opendss__ieee123_opendss__patch_06__3-5-6.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-b925cd2bed0119e701c7,dispatchable_generation,1110.4,
73,ieee123_opendss::73::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,120.0,133248.0,0.0,1.0,120.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""ieee123_opendss__patch_05__73-74-75""]","[""ieee123_opendss__ieee123_opendss__patch_05__73-74-75.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-b925cd2bed0119e701c7,dispatchable_generation,1110.4,
76,ieee123_opendss::76::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,305.0,338672.0,0.0,1.0,305.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""ieee123_opendss__patch_01__76-77-86""]","[""ieee123_opendss__ieee123_opendss__patch_01__76-77-86.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-b925cd2bed0119e701c7,dispatchable_generation,1110.4,
87,ieee123_opendss::87::dispatchable_generation,ieee123_opendss,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,100.0,111040.00000000001,0.0,1.0,100.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""ieee123_opendss__patch_12__86-87-88""]","[""ieee123_opendss__ieee123_opendss__patch_12__86-87-88.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-b925cd2bed0119e701c7,dispatchable_generation,1110.4,
13,pglib_case14_ieee::13::dispatchable_generation,pglib_case14_ieee,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,24700.0,27426880.000000004,0.0,1.0,24700.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""pglib_case14_ieee__patch_05__13-6"",""pglib_case14_ieee__patch_08__12-13""]","[""pglib_case14_ieee__pglib_case14_ieee__patch_05__13-6.json"",""pglib_case14_ieee__pglib_case14_ieee__patch_08__12-13.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-f45e35d5cb2f6bf502a2,dispatchable_generation,1110.4,
14,pglib_case14_ieee::14::dispatchable_generation,pglib_case14_ieee,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,28400.0,31535360.000000004,0.0,1.0,28400.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""pglib_case14_ieee__patch_04__13-14""]","[""pglib_case14_ieee__pglib_case14_ieee__patch_04__13-14.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-f45e35d5cb2f6bf502a2,dispatchable_generation,1110.4,
3,pglib_case14_ieee::3::dispatchable_generation,pglib_case14_ieee,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,142000.0,157676800.0,0.0,1.0,142000.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""pglib_case14_ieee__patch_01__3-4""]","[""pglib_case14_ieee__pglib_case14_ieee__patch_01__3-4.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-f45e35d5cb2f6bf502a2,dispatchable_generation,1110.4,
4,pglib_case14_ieee::4::dispatchable_generation,pglib_case14_ieee,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,77300.0,85833920.0,0.0,1.0,77300.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""pglib_case14_ieee__patch_02__4-9"",""pglib_case14_ieee__patch_07__4-5""]","[""pglib_case14_ieee__pglib_case14_ieee__patch_02__4-9.json"",""pglib_case14_ieee__pglib_case14_ieee__patch_07__4-5.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-f45e35d5cb2f6bf502a2,dispatchable_generation,1110.4,
6,pglib_case14_ieee::6::dispatchable_generation,pglib_case14_ieee,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,14700.0,16322880.000000002,0.0,1.0,14700.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""pglib_case14_ieee__patch_09__11-6""]","[""pglib_case14_ieee__pglib_case14_ieee__patch_09__11-6.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-f45e35d5cb2f6bf502a2,dispatchable_generation,1110.4,
9,pglib_case14_ieee::9::dispatchable_generation,pglib_case14_ieee,1.0,1.0,https://oedi-data-lake.s3.amazonaws.com/ATB/electricity/csv/2024/v3.0.0/ATBe.csv,one physical asset per public benchmark anchor and technology; overlapping patch proposals are reconciled by the maximum installed physical capacity and charged once,44400.0,49301760.00000001,0.0,1.0,44400.0,coordinated first-stage NLP + full-system projection reference,True,True,1.0,"[""pglib_case14_ieee__patch_03__14-9"",""pglib_case14_ieee__patch_06__10-9""]","[""pglib_case14_ieee__pglib_case14_ieee__patch_03__14-9.json"",""pglib_case14_ieee__pglib_case14_ieee__patch_06__10-9.json""]",ATBe.csv row 60391: NaturalGas_FE; NG Combustion Turbine (F-Frame); Moderate; OCC; 2022; value=1110.4,beb07e64aa4d43a9388fc75d19912bc13e1a30e0effa8bd593c0a3e5bba59302,system-f45e35d5cb2f6bf502a2,dispatchable_generation,1110.4,
