portfolio_signature,selected_asset_keys,upgrade_cost,budget,generation_method,candidate_provenance_sources,critical_ens,total_ens,maximum_customers_unserved,critical_infrastructure_outage_hours,critical_load_served,heldout_critical_ens,heldout_total_ens,feasibility,training_scenario_count,heldout_contingency_count,patch_count,consensus_algorithm,projection,recourse_evaluator,irc_config_sha256,patch_payload_bundle_sha256,system_trace_id,consensus_trace_id,full_trace_json_written,recourse_evaluated
5da88748480a22acf8a2,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess"", ""ieee123_opendss::87::pv""]",3782939.684390705,4532906.712497371,deterministic_random_feasible,"[""deterministic_random_feasible""]",436.25,903.75,0.39255014326647564,60.0,0.7641891891891892,430.0,1068.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-05e5d13e8e137d60b4f2,unavailable,False,True
5db4c80d6d1059bc6316,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess"", ""ieee123_opendss::87::pv""]",3084040.7377042286,3097978.598769372,deterministic_random_feasible,"[""deterministic_random_feasible""]",464.375,939.375,0.3467048710601719,76.0,0.7489864864864865,570.0,1208.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-231105765d8fe4f4a7f8,unavailable,False,True
5dba125e6da54fcda821,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::bess""]",3823541.9915977144,4532906.712497371,deterministic_random_feasible,"[""deterministic_random_feasible""]",495.625,973.125,0.332378223495702,74.0,0.7320945945945946,680.0,1318.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-b7b5942f62843f7e584e,unavailable,False,True
5dc7bb2d3b7e5de0de7f,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::bess""]",2750680.412532724,3097978.598769372,deterministic_random_feasible,"[""deterministic_random_feasible""]",270.625,705.625,0.37106017191977075,44.0,0.8537162162162162,215.0,853.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-2ab82556cae5b3a88f75,unavailable,False,True
5e08d2757510c01cd40e,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::pv""]",2986978.8484617146,3097978.598769372,deterministic_random_feasible,"[""deterministic_random_feasible""]",647.5,1080.0,0.3997134670487106,80.0,0.65,810.0,1448.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-5ae1fd93cf51424f9631,unavailable,False,True
5e242e61f86a832e69c7,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::dispatchable_generation""]",2815145.4299172573,3097978.598769372,deterministic_random_feasible,"[""deterministic_random_feasible""]",525.0,1005.0,0.36103151862464183,64.0,0.7162162162162162,480.0,1118.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-f9a2223052bc2ae08161,unavailable,False,True
5e57b8e889778c1d52af,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",2779440.363420343,3097978.598769372,deterministic_random_feasible,"[""deterministic_random_feasible""]",406.875,876.875,0.5,69.0,0.7800675675675676,335.0,973.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-8169895ce1a39eda833a,unavailable,False,True
5e5ef30f864df429aad8,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",2899150.661065143,3097978.598769372,deterministic_random_feasible,"[""deterministic_random_feasible""]",402.5,882.5,0.330945558739255,85.0,0.7824324324324324,475.0,1113.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-0538b7f93c9fce4f6186,unavailable,False,True
5e868fa0aa719f1d6039,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",3664988.940094781,4532906.712497371,deterministic_random_feasible,"[""deterministic_random_feasible""]",237.5,717.5,0.23925501432664756,45.0,0.8716216216216216,255.0,893.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-a5daf4a946af7263866b,unavailable,False,True
5e87488301cf5e649fd8,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",3026320.7604498286,3097978.598769372,deterministic_random_feasible,"[""deterministic_random_feasible""]",546.875,1021.875,0.34097421203438394,63.0,0.7043918918918919,670.0,1308.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-6c02b3ef976d39189803,unavailable,False,True
5e8b4ee5f2fc5ee82957,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::bess"", ""ieee123_opendss::87::dispatchable_generation""]",2924641.4412900573,3097978.598769372,deterministic_random_feasible,"[""deterministic_random_feasible""]",623.75,1058.75,0.3638968481375358,75.0,0.6628378378378378,790.0,1428.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-7c39b2cdb98d3ff12c7c,unavailable,False,True
5ea530d8ff6edc2f8d56,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",2409221.499964648,3097978.598769372,deterministic_random_feasible,"[""deterministic_random_feasible""]",364.375,829.375,0.4154727793696275,67.0,0.8030405405405405,335.0,973.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-1f48d3ce603e5a4d1e4e,unavailable,False,True
5ef63c31d58f1fb73092,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::pv""]",4123848.412532724,4532906.712497371,deterministic_random_feasible,"[""deterministic_random_feasible""]",488.75,923.75,0.3151862464183381,51.0,0.7358108108108108,420.0,1058.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-d1f0290a6446b67868d2,unavailable,False,True
5ef8f36287cdf57d2310,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::bess""]",3624947.6766390856,4532906.712497371,deterministic_random_feasible,"[""deterministic_random_feasible""]",1004.375,1484.375,0.6160458452722063,114.0,0.4570945945945946,1490.0,2128.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-a903513bb0872e778a3c,unavailable,False,True
5f0d1d6199b64861ef95,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess""]",2744402.984426057,3097978.598769372,deterministic_random_feasible,"[""deterministic_random_feasible""]",689.375,1169.375,0.40974212034383956,98.0,0.6273648648648649,950.0,1588.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-d8061dcbf224ebe2bdcf,unavailable,False,True
5f2315321ae073a38841,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::pv""]",4201826.379574248,4532906.712497371,deterministic_random_feasible,"[""deterministic_random_feasible""]",312.5,747.5,0.3151862464183381,48.0,0.831081081081081,235.0,873.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-1cffadaf5fcfae803f3d,unavailable,False,True
5f28726521b598cfc960,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::dispatchable_generation"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::dispatchable_generation"", ""ieee123_opendss::87::pv""]",2895844.0814201906,3097978.598769372,deterministic_random_feasible,"[""deterministic_random_feasible""]",659.375,1139.375,0.3538681948424069,71.0,0.643581081081081,755.0,1393.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-0a658d7ce155045c98da,unavailable,False,True
5f531270602efd4e62d2,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess"", ""ieee123_opendss::87::dispatchable_generation"", ""ieee123_opendss::87::pv""]",3756228.8454912,4532906.712497371,deterministic_random_feasible,"[""deterministic_random_feasible""]",674.375,1154.375,0.40974212034383956,100.0,0.635472972972973,950.0,1588.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-a8002c0351f655f36669,unavailable,False,True
5f537e47ffb759eac3d6,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::dispatchable_generation"", ""ieee123_opendss::87::pv""]",3744313.0820001527,4532906.712497371,deterministic_random_feasible,"[""deterministic_random_feasible""]",530.625,1008.125,0.4169054441260745,86.0,0.7131756756756756,590.0,1228.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-fe9372d0f418e86b5004,unavailable,False,True
5f78cb8e0b9847738980,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::pv"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::pv""]",2964437.0915623624,3097978.598769372,deterministic_random_feasible,"[""deterministic_random_feasible""]",301.5625,729.0625,0.42478510028653294,55.0,0.8369932432432432,255.0,893.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-738de9322b6f4162f9f3,unavailable,False,True
5f7be04c628257e67d56,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::100::pv"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::87::dispatchable_generation"", ""ieee123_opendss::87::pv""]",3032495.20956221,3097978.598769372,deterministic_random_feasible,"[""deterministic_random_feasible""]",512.5,992.5,0.3209169054441261,59.0,0.722972972972973,500.0,1138.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-095516b7f10d6d554261,unavailable,False,True
5f9380d84eaee2172318,"[""ieee123_opendss::100::bess"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::65::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::bess"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",3732937.384426058,4532906.712497371,deterministic_random_feasible,"[""deterministic_random_feasible""]",462.5,942.5,0.3194842406876791,97.0,0.75,635.0,1273.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-fb23570286aaaeb6fdef,unavailable,False,True
5fb29b7997ad02f5e599,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::pv"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::dispatchable_generation"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::73::pv"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::pv""]",2869386.8975740955,3097978.598769372,deterministic_random_feasible,"[""deterministic_random_feasible""]",600.0,1035.0,0.35816618911174786,73.0,0.6756756756756757,770.0,1408.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-13ce9b4d9f6d76b94a7f,unavailable,False,True
5fc4916a300856925ffd,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::16::dispatchable_generation"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::dispatchable_generation"", ""ieee123_opendss::48::pv"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::65::pv"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::69::pv"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::bess"", ""ieee123_opendss::87::dispatchable_generation""]",3891843.3742131814,4532906.712497371,deterministic_random_feasible,"[""deterministic_random_feasible""]",355.0,830.0,0.2851002865329513,74.0,0.8081081081081081,455.0,1093.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-e29a7617be8443850a43,unavailable,False,True
5fdc88fff5a0c5f3516a,"[""ieee123_opendss::100::dispatchable_generation"", ""ieee123_opendss::100::pv"", ""ieee123_opendss::113::pv"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::bess"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::bess"", ""ieee123_opendss::76::pv"", ""ieee123_opendss::87::dispatchable_generation""]",3024311.985006019,3097978.598769372,deterministic_random_feasible,"[""deterministic_random_feasible""]",736.25,1166.25,0.4269340974212034,101.0,0.602027027027027,1010.0,1648.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-4ef82c0b397ce73b6e14,unavailable,False,True
5feb977914fd8896e0a7,"[""ieee123_opendss::100::pv"", ""ieee123_opendss::113::bess"", ""ieee123_opendss::113::dispatchable_generation"", ""ieee123_opendss::16::bess"", ""ieee123_opendss::28::dispatchable_generation"", ""ieee123_opendss::48::bess"", ""ieee123_opendss::65::dispatchable_generation"", ""ieee123_opendss::69::bess"", ""ieee123_opendss::6::pv"", ""ieee123_opendss::73::dispatchable_generation"", ""ieee123_opendss::76::dispatchable_generation"", ""ieee123_opendss::87::dispatchable_generation""]",2750648.476639086,3097978.598769372,deterministic_random_feasible,"[""deterministic_random_feasible""]",554.375,1029.375,0.35816618911174786,69.0,0.7003378378378379,770.0,1408.0,True,8,10,12,overlap_consensus_admm,full_public_system_active_power,ieee123_global_master_shared_recourse_v2,67c71d9308eac0d2b1ff704029509bf50af21c879d12049265f34549eadab2df,cc3c8655f46a802a04bca1c9bf3df9a317fb981796e59bb292fa4b5be9888fcb,system-0128a49dbfb7dcd81272,unavailable,False,True
